id	type
TUBBP8	pseudogene
LOC100130111	lncRNA
TJP1	protein_coding
HMGN2P5	pseudogene
NCAPGP2	pseudogene
SYNGR2P1	pseudogene
GOLGA8J	protein_coding
RN7SL673P	pseudogene
DNM1P28	pseudogene
ULK4P3	transcribed_pseudogene
GOLGA8T	protein_coding
RN7SL469P	pseudogene
DNM1P30	pseudogene
LINC02249	lncRNA
LOC728424	pseudogene
RNU6-17P	pseudogene
CHRFAM7A	protein_coding
DNM1P29	pseudogene
GOLGA8R	protein_coding
RN7SL196P	pseudogene
LOC100288482	pseudogene
LOC100288203	transcribed_pseudogene
LOC100652840	pseudogene
LOC100996413	protein_coding
GOLGA8Q	protein_coding
RN7SL796P	pseudogene
DNM1P50	transcribed_pseudogene
ULK4P2	transcribed_pseudogene
LOC102725021	lncRNA
GOLGA8H	protein_coding
RN7SL628P	pseudogene
ARHGAP11B	protein_coding
LOC100288637	transcribed_pseudogene
RN7SL82P	pseudogene
HERC2P10	transcribed_pseudogene
LOC100629121	pseudogene
LOC388104	pseudogene
FAN1	protein_coding
MTMR10	protein_coding
